"","workerid","noun","nounclass","predicateposition","predicate","correctresponse","correctclass"
"452","vi. 92","TV","furniture","predicate1","big",0.88,"size"
"453","vi. 92","TV","furniture","predicate1","plastic",0.9,"material"
"454","vi. 92","TV","furniture","predicate1","metal",0.91,"material"
"455","vi. 92","desk","furniture","predicate1","huge",0.94,"size"
"456","vi. 92","desk","furniture","predicate1","fresh",0.86,"age"
"457","vi. 92","carrot","food","predicate1","new",0.46,"age"
"458","vi. 92","apple","food","predicate1","new",0.13,"age"
"459","vi. 92","carrot","food","predicate1","wooden",0.12,"material"
"460","vi. 92","desk","furniture","predicate1","long",0.89,"size"
"461","vi. 92","tomato","food","predicate1","metal",0.94,"material"
"462","vi. 92","apple","food","predicate1","new",0.58,"age"
"463","vi. 92","apple","food","predicate1","hard",0.82,"texture"
"464","vi. 92","desk","furniture","predicate1","small",0.89,"size"
"465","vi. 92","chair","furniture","predicate1","short",0.9,"size"
"466","vi. 92","tomato","food","predicate1","blue",0.78,"color"
"467","vi. 92","fan","furniture","predicate1","wooden",0.88,"material"
"468","vi. 92","chair","furniture","predicate1","plastic",0.12,"material"
"469","vi. 100","TV","furniture","predicate1","new",0,"age"
"470","vi. 100","carrot","food","predicate1","red",0,"color"
"471","vi. 100","TV","furniture","predicate1","square",0,"shape"
"472","vi. 100","desk","furniture","predicate1","huge",1,"size"
"473","vi. 100","cheese","food","predicate1","big",0,"size"
"474","vi. 100","tomato","food","predicate1","plastic",1,"material"
"475","vi. 100","TV","furniture","predicate1","small",1,"size"
"476","vi. 100","chair","furniture","predicate1","old",1,"age"
"477","vi. 100","TV","furniture","predicate1","metal",0,"material"
"478","vi. 100","apple","food","predicate1","rotten",1,"age"
"479","vi. 100","carrot","food","predicate1","green",0,"color"
"480","vi. 100","couch","furniture","predicate1","big",1,"size"
"481","vi. 100","couch","furniture","predicate1","new",1,"age"
"482","vi. 100","desk","furniture","predicate1","soft",0.48,"texture"
"483","vi. 100","chair","furniture","predicate1","smooth",1,"texture"
"484","vi. 100","desk","furniture","predicate1","green",0,"color"
"485","vi. 100","apple","food","predicate1","red",0,"color"
"486","vi. 100","TV","furniture","predicate1","purple",0,"color"
"487","vi. 100","desk","furniture","predicate1","red",0,"color"
"488","vi. 100","TV","furniture","predicate1","big",1,"size"
"489","vi. 100","chair","furniture","predicate1","plastic",0,"material"
"490","vi. 100","desk","furniture","predicate1","square",1,"shape"
"491","vi. 100","TV","furniture","predicate1","red",0,"color"
"492","vi. 100","cheese","food","predicate1","bad",1,"quality"
"493","vi. 100","fan","furniture","predicate1","rotten",0.49,"age"
"494","vi. 100","cheese","food","predicate1","soft",1,"texture"
"495","vi. 108","couch","furniture","predicate1","red",0.94,"color"
"496","vi. 108","cheese","food","predicate1","smooth",0,"texture"
"497","vi. 108","cheese","food","predicate1","good",0.98,"quality"
"498","vi. 108","TV","furniture","predicate1","old",0.97,"age"
"499","vi. 108","tomato","food","predicate1","wooden",1,"material"
"500","vi. 108","desk","furniture","predicate1","metal",0.96,"material"
"501","vi. 108","cheese","food","predicate1","hard",0.03,"texture"
"502","vi. 108","desk","furniture","predicate1","good",0.97,"quality"
"503","vi. 108","TV","furniture","predicate1","short",0.01,"size"
"504","vi. 108","carrot","food","predicate1","good",0.96,"quality"
"505","vi. 108","banana","food","predicate1","hard",0.97,"texture"
"506","vi. 108","fan","furniture","predicate1","smooth",0.95,"texture"
"507","vi. 108","banana","food","predicate1","smooth",0.95,"texture"
"508","vi. 108","chair","furniture","predicate1","new",0.02,"age"
"509","vi. 108","tomato","food","predicate1","wooden",0.96,"material"
"510","vi. 108","banana","food","predicate1","yellow",0.03,"color"
"511","vi. 108","desk","furniture","predicate1","brown",0.01,"color"
"512","vi. 108","desk","furniture","predicate1","small",0.98,"size"
"513","vi. 108","banana","food","predicate1","old",0.21,"age"
"514","vi. 108","TV","furniture","predicate1","wooden",0.3,"material"
"515","vi. 108","banana","food","predicate1","plastic",0.36,"material"
"516","vi. 108","couch","furniture","predicate1","brown",0.1,"color"
"517","vi. 108","banana","food","predicate1","metal",0.8,"material"
"518","vi. 108","banana","food","predicate1","good",0.8,"quality"
"519","vi. 108","TV","furniture","predicate1","soft",1,"texture"
"520","vi. 108","banana","food","predicate1","bad",0.77,"quality"
"521","vi. 109","fan","furniture","predicate1","rotten",0.9,"age"
"522","vi. 109","desk","furniture","predicate1","bad",0.98,"quality"
"523","vi. 109","carrot","food","predicate1","rotten",0.97,"age"
"524","vi. 109","carrot","food","predicate1","blue",0.02,"color"
"525","vi. 109","tomato","food","predicate1","fresh",0.94,"age"
"526","vi. 109","tomato","food","predicate1","purple",0.97,"color"
"527","vi. 109","fan","furniture","predicate1","green",0.03,"color"
"528","vi. 109","apple","food","predicate1","new",0.98,"age"
"529","vi. 109","desk","furniture","predicate1","long",0.91,"size"
"530","vi. 109","desk","furniture","predicate1","purple",0.07,"color"
"531","vi. 109","TV","furniture","predicate1","new",0.95,"age"
"532","vi. 109","carrot","food","predicate1","big",0.98,"size"
"533","vi. 109","tomato","food","predicate1","square",0.04,"shape"
"534","vi. 109","apple","food","predicate1","huge",0.95,"size"
"535","vi. 109","TV","furniture","predicate1","short",0.95,"size"
"536","vi. 109","fan","furniture","predicate1","good",0.97,"quality"
"537","vi. 109","couch","furniture","predicate1","yellow",0.07,"color"
"538","vi. 109","apple","food","predicate1","big",0.91,"size"
"539","vi. 109","carrot","food","predicate1","plastic",0.08,"material"
"540","vi. 109","desk","furniture","predicate1","huge",0.93,"size"
"541","vi. 109","banana","food","predicate1","soft",0.95,"texture"
"542","vi. 109","apple","food","predicate1","big",0.96,"size"
"543","vi. 109","fan","furniture","predicate1","long",0.98,"size"
"544","vi. 109","TV","furniture","predicate1","blue",0,"color"
"545","vi. 109","apple","food","predicate1","yellow",0.02,"color"
"546","vi. 109","carrot","food","predicate1","round",0.03,"shape"
"547","vi. 124","desk","furniture","predicate1","blue",0.09,"color"
"548","vi. 124","tomato","food","predicate1","purple",0.92,"color"
"549","vi. 124","fan","furniture","predicate1","plastic",0.17,"material"
"550","vi. 124","chair","furniture","predicate1","huge",0.35,"size"
"551","vi. 124","TV","furniture","predicate1","square",0.34,"shape"
"552","vi. 124","tomato","food","predicate1","rotten",0.4,"age"
"553","vi. 124","desk","furniture","predicate1","blue",0.32,"color"
"554","vi. 124","cheese","food","predicate1","small",0.42,"size"
"555","vi. 124","banana","food","predicate1","smooth",0.71,"texture"
"556","vi. 124","carrot","food","predicate1","soft",0.62,"texture"
"557","vi. 124","desk","furniture","predicate1","metal",0.5,"material"
"558","vi. 124","apple","food","predicate1","metal",0.32,"material"
"559","vi. 124","cheese","food","predicate1","huge",0.62,"size"
"560","vi. 124","banana","food","predicate1","huge",0.6,"size"
"561","vi. 124","chair","furniture","predicate1","plastic",0.32,"material"
"562","vi. 124","carrot","food","predicate1","rotten",0.43,"age"
"563","vi. 124","TV","furniture","predicate1","yellow",0.38,"color"
"564","vi. 124","cheese","food","predicate1","purple",0.56,"color"
"565","vi. 124","carrot","food","predicate1","fresh",0.58,"age"
"566","vi. 124","cheese","food","predicate1","hard",0.69,"texture"
"567","vi. 124","couch","furniture","predicate1","huge",0.63,"size"
"568","vi. 124","apple","food","predicate1","new",0.61,"age"
"569","vi. 124","desk","furniture","predicate1","huge",0.58,"size"
"570","vi. 124","cheese","food","predicate1","small",0.39,"size"
"571","vi. 124","tomato","food","predicate1","purple",0.69,"color"
"572","vi. 124","desk","furniture","predicate1","old",0.72,"age"
"573","vi. 125","couch","furniture","predicate1","blue",0.21,"color"
"574","vi. 125","carrot","food","predicate1","smooth",0.82,"texture"
"575","vi. 125","carrot","food","predicate1","good",0.85,"quality"
"576","vi. 125","desk","furniture","predicate1","huge",0.52,"size"
"577","vi. 125","tomato","food","predicate1","green",0.2,"color"
"578","vi. 125","banana","food","predicate1","big",0.15,"size"
"579","vi. 125","cheese","food","predicate1","blue",0,"color"
"580","vi. 125","desk","furniture","predicate1","long",0,"size"
"581","vi. 125","cheese","food","predicate1","small",1,"size"
"582","vi. 125","banana","food","predicate1","metal",0.34,"material"
"583","vi. 125","apple","food","predicate1","metal",0.25,"material"
"584","vi. 125","fan","furniture","predicate1","short",0.21,"size"
"585","vi. 125","tomato","food","predicate1","wooden",0.81,"material"
"586","vi. 125","banana","food","predicate1","huge",0.5,"size"
"587","vi. 125","cheese","food","predicate1","blue",0.65,"color"
"588","vi. 125","fan","furniture","predicate1","small",0.24,"size"
"589","vi. 125","tomato","food","predicate1","round",0.2,"shape"
"590","vi. 125","chair","furniture","predicate1","hard",0.21,"texture"
"591","vi. 125","chair","furniture","predicate1","metal",0,"material"
"592","vi. 125","fan","furniture","predicate1","big",0.12,"size"
"593","vi. 125","couch","furniture","predicate1","short",0.51,"size"
"594","vi. 125","chair","furniture","predicate1","green",0.49,"color"
"595","vi. 125","TV","furniture","predicate1","short",0.51,"size"
"596","vi. 125","apple","food","predicate1","yellow",0.13,"color"
"597","vi. 125","carrot","food","predicate1","square",0.24,"shape"
"598","vi. 125","banana","food","predicate1","huge",0.33,"size"
"599","vi. 134","banana","food","predicate1","brown",0,"color"
"600","vi. 134","apple","food","predicate1","red",0,"color"
"601","vi. 134","fan","furniture","predicate1","smooth",0,"texture"
"602","vi. 134","chair","furniture","predicate1","square",0,"shape"
"603","vi. 134","carrot","food","predicate1","hard",0,"texture"
"604","vi. 134","couch","furniture","predicate1","round",0,"shape"
"605","vi. 134","desk","furniture","predicate1","metal",0,"material"
"606","vi. 134","desk","furniture","predicate1","round",0,"shape"
"607","vi. 134","cheese","food","predicate1","yellow",0,"color"
"608","vi. 134","chair","furniture","predicate1","short",0,"size"
"609","vi. 134","TV","furniture","predicate1","round",0,"shape"
"610","vi. 134","TV","furniture","predicate1","huge",0,"size"
"611","vi. 134","tomato","food","predicate1","big",0,"size"
"612","vi. 134","fan","furniture","predicate1","big",0.02,"size"
"613","vi. 134","fan","furniture","predicate1","long",0,"size"
"614","vi. 134","banana","food","predicate1","long",1,"size"
"615","vi. 134","carrot","food","predicate1","huge",1,"size"
"616","vi. 134","carrot","food","predicate1","bad",1,"quality"
"617","vi. 134","carrot","food","predicate1","hard",1,"texture"
"618","vi. 134","banana","food","predicate1","round",1,"shape"
"619","vi. 134","desk","furniture","predicate1","short",0,"size"
"620","vi. 134","carrot","food","predicate1","wooden",0,"material"
"621","vi. 134","cheese","food","predicate1","new",0,"age"
"622","vi. 134","fan","furniture","predicate1","fresh",0,"age"
"623","vi. 134","cheese","food","predicate1","yellow",0,"color"
"624","vi. 134","TV","furniture","predicate1","good",0,"quality"
"625","vi. 10","couch","furniture","rightpredicate1","bad",0.77,"quality"
"626","vi. 10","banana","food","rightpredicate1","huge",0.11,"size"
"627","vi. 10","chair","furniture","rightpredicate1","soft",0.94,"texture"
"628","vi. 10","tomato","food","rightpredicate1","old",0.03,"age"
"629","vi. 10","banana","food","rightpredicate1","long",0.03,"size"
"630","vi. 10","cheese","food","rightpredicate1","plastic",0.99,"material"
"631","vi. 10","chair","furniture","rightpredicate1","metal",0,"material"
"632","vi. 10","cheese","food","rightpredicate1","huge",0.98,"size"
"633","vi. 10","chair","furniture","rightpredicate1","yellow",0.0700000000000001,"color"
"634","vi. 10","TV","furniture","rightpredicate1","small",0.85,"size"
"635","vi. 10","apple","food","rightpredicate1","square",0.5,"shape"
"636","vi. 10","tomato","food","rightpredicate1","plastic",0.11,"material"
"637","vi. 10","chair","furniture","rightpredicate1","bad",0.92,"quality"
"638","vi. 10","carrot","food","rightpredicate1","plastic",0.95,"material"
"639","vi. 10","banana","food","rightpredicate1","short",0.08,"size"
"640","vi. 10","tomato","food","rightpredicate1","bad",0.93,"quality"
"641","vi. 10","banana","food","rightpredicate1","new",0.08,"age"
"642","vi. 10","tomato","food","rightpredicate1","good",0.45,"quality"
"643","vi. 10","carrot","food","rightpredicate1","wooden",0.04,"material"
"644","vi. 10","fan","furniture","rightpredicate1","long",0.89,"size"
"645","vi. 10","TV","furniture","rightpredicate1","brown",0.0600000000000001,"color"
"646","vi. 10","fan","furniture","rightpredicate1","old",0.12,"age"
"647","vi. 10","desk","furniture","rightpredicate1","new",0.08,"age"
"648","vi. 10","desk","furniture","rightpredicate1","short",0.96,"size"
"649","vi. 10","cheese","food","rightpredicate1","soft",0.0700000000000001,"texture"
"650","vi. 10","chair","furniture","rightpredicate1","round",0.95,"shape"
"651","vi. 14","desk","furniture","rightpredicate1","square",0.17,"shape"
"652","vi. 14","chair","furniture","rightpredicate1","round",0.22,"shape"
"653","vi. 14","chair","furniture","rightpredicate1","big",0.19,"size"
"654","vi. 14","couch","furniture","rightpredicate1","red",0.83,"color"
"655","vi. 14","tomato","food","rightpredicate1","purple",0.84,"color"
"656","vi. 14","couch","furniture","rightpredicate1","big",0.78,"size"
"657","vi. 14","cheese","food","rightpredicate1","new",0.72,"age"
"658","vi. 14","desk","furniture","rightpredicate1","hard",0.8,"texture"
"659","vi. 14","fan","furniture","rightpredicate1","metal",0.72,"material"
"660","vi. 14","banana","food","rightpredicate1","smooth",0.68,"texture"
"661","vi. 14","fan","furniture","rightpredicate1","blue",0.75,"color"
"662","vi. 14","banana","food","rightpredicate1","square",0.15,"shape"
"663","vi. 14","chair","furniture","rightpredicate1","soft",0.23,"texture"
"664","vi. 14","carrot","food","rightpredicate1","hard",0.57,"texture"
"665","vi. 14","carrot","food","rightpredicate1","smooth",0.26,"texture"
"666","vi. 14","desk","furniture","rightpredicate1","blue",0.86,"color"
"667","vi. 14","apple","food","rightpredicate1","bad",0.78,"quality"
"668","vi. 14","chair","furniture","rightpredicate1","small",0.23,"size"
"669","vi. 14","desk","furniture","rightpredicate1","wooden",0.13,"material"
"670","vi. 14","cheese","food","rightpredicate1","red",0.14,"color"
"671","vi. 14","desk","furniture","rightpredicate1","red",0.78,"color"
"672","vi. 14","couch","furniture","rightpredicate1","small",0.74,"size"
"673","vi. 14","couch","furniture","rightpredicate1","yellow",0.68,"color"
"674","vi. 14","fan","furniture","rightpredicate1","yellow",0.77,"color"
"675","vi. 14","tomato","food","rightpredicate1","small",0.77,"size"
"676","vi. 14","fan","furniture","rightpredicate1","red",0.74,"color"
"677","vi. 35","carrot","food","rightpredicate1","long",1,"size"
"678","vi. 35","couch","furniture","rightpredicate1","long",1,"size"
"679","vi. 35","cheese","food","rightpredicate1","rotten",1,"age"
"680","vi. 35","apple","food","rightpredicate1","round",0,"shape"
"681","vi. 35","chair","furniture","rightpredicate1","yellow",1,"color"
"682","vi. 35","TV","furniture","rightpredicate1","metal",0,"material"
"683","vi. 35","cheese","food","rightpredicate1","round",1,"shape"
"684","vi. 35","banana","food","rightpredicate1","square",0,"shape"
"685","vi. 35","tomato","food","rightpredicate1","long",1,"size"
"686","vi. 35","chair","furniture","rightpredicate1","big",1,"size"
"687","vi. 35","carrot","food","rightpredicate1","smooth",1,"texture"
"688","vi. 35","apple","food","rightpredicate1","blue",1,"color"
"689","vi. 35","couch","furniture","rightpredicate1","purple",0,"color"
"690","vi. 35","apple","food","rightpredicate1","blue",0,"color"
"691","vi. 35","cheese","food","rightpredicate1","fresh",1,"age"
"692","vi. 35","chair","furniture","rightpredicate1","fresh",1,"age"
"693","vi. 35","carrot","food","rightpredicate1","long",1,"size"
"694","vi. 35","apple","food","rightpredicate1","long",1,"size"
"695","vi. 35","desk","furniture","rightpredicate1","small",1,"size"
"696","vi. 35","banana","food","rightpredicate1","smooth",1,"texture"
"697","vi. 35","banana","food","rightpredicate1","good",0,"quality"
"698","vi. 35","apple","food","rightpredicate1","metal",0,"material"
"699","vi. 35","desk","furniture","rightpredicate1","wooden",0,"material"
"700","vi. 35","TV","furniture","rightpredicate1","bad",0,"quality"
"701","vi. 35","desk","furniture","rightpredicate1","metal",0,"material"
"702","vi. 35","cheese","food","rightpredicate1","new",1,"age"
"703","vi. 36","desk","furniture","rightpredicate1","purple",0.02,"color"
"704","vi. 36","carrot","food","rightpredicate1","smooth",0.98,"texture"
"705","vi. 36","TV","furniture","rightpredicate1","plastic",0.05,"material"
"706","vi. 36","tomato","food","rightpredicate1","round",0.98,"shape"
"707","vi. 36","desk","furniture","rightpredicate1","metal",0.02,"material"
"708","vi. 36","chair","furniture","rightpredicate1","green",0.03,"color"
"709","vi. 36","tomato","food","rightpredicate1","big",0.98,"size"
"710","vi. 36","chair","furniture","rightpredicate1","wooden",0.01,"material"
"711","vi. 36","desk","furniture","rightpredicate1","brown",0.99,"color"
"712","vi. 36","apple","food","rightpredicate1","short",0.99,"size"
"713","vi. 36","chair","furniture","rightpredicate1","red",0.99,"color"
"714","vi. 36","apple","food","rightpredicate1","big",0.99,"size"
"715","vi. 36","cheese","food","rightpredicate1","small",0.98,"size"
"716","vi. 36","couch","furniture","rightpredicate1","green",0.03,"color"
"717","vi. 36","couch","furniture","rightpredicate1","brown",0.01,"color"
"718","vi. 36","cheese","food","rightpredicate1","big",0.98,"size"
"719","vi. 36","couch","furniture","rightpredicate1","smooth",0.99,"texture"
"720","vi. 36","desk","furniture","rightpredicate1","good",1,"quality"
"721","vi. 36","cheese","food","rightpredicate1","plastic",0.98,"material"
"722","vi. 36","apple","food","rightpredicate1","plastic",0.01,"material"
"723","vi. 36","TV","furniture","rightpredicate1","round",0.02,"shape"
"724","vi. 36","cheese","food","rightpredicate1","rotten",0.98,"age"
"725","vi. 36","banana","food","rightpredicate1","rotten",0.02,"age"
"726","vi. 36","chair","furniture","rightpredicate1","fresh",0.98,"age"
"727","vi. 36","couch","furniture","rightpredicate1","soft",0.02,"texture"
"728","vi. 36","carrot","food","rightpredicate1","long",0.98,"size"
"729","vi. 38","fan","furniture","rightpredicate1","bad",1,"quality"
"730","vi. 38","TV","furniture","rightpredicate1","good",0.85,"quality"
"731","vi. 38","chair","furniture","rightpredicate1","bad",0.91,"quality"
"732","vi. 38","cheese","food","rightpredicate1","wooden",0.16,"material"
"733","vi. 38","TV","furniture","rightpredicate1","huge",0.9,"size"
"734","vi. 38","apple","food","rightpredicate1","old",0.0600000000000001,"age"
"735","vi. 38","banana","food","rightpredicate1","bad",1,"quality"
"736","vi. 38","tomato","food","rightpredicate1","big",1,"size"
"737","vi. 38","chair","furniture","rightpredicate1","round",1,"shape"
"738","vi. 38","chair","furniture","rightpredicate1","fresh",1,"age"
"739","vi. 38","cheese","food","rightpredicate1","fresh",1,"age"
"740","vi. 38","carrot","food","rightpredicate1","red",0.03,"color"
"741","vi. 38","banana","food","rightpredicate1","square",0.93,"shape"
"742","vi. 38","desk","furniture","rightpredicate1","wooden",0.05,"material"
"743","vi. 38","chair","furniture","rightpredicate1","new",0.94,"age"
"744","vi. 38","desk","furniture","rightpredicate1","big",0.93,"size"
"745","vi. 38","desk","furniture","rightpredicate1","plastic",0.04,"material"
"746","vi. 38","banana","food","rightpredicate1","long",0.94,"size"
"747","vi. 38","fan","furniture","rightpredicate1","square",0,"shape"
"748","vi. 38","TV","furniture","rightpredicate1","round",0.05,"shape"
"749","vi. 38","TV","furniture","rightpredicate1","long",0.94,"size"
"750","vi. 38","cheese","food","rightpredicate1","huge",0.95,"size"
"751","vi. 38","tomato","food","rightpredicate1","soft",0.92,"texture"
"752","vi. 38","desk","furniture","rightpredicate1","good",0.97,"quality"
"753","vi. 38","tomato","food","rightpredicate1","bad",0.96,"quality"
"754","vi. 38","desk","furniture","rightpredicate1","bad",0.94,"quality"
"755","vi. 42","TV","furniture","rightpredicate1","blue",0,"color"
"756","vi. 42","carrot","food","rightpredicate1","huge",1,"size"
"757","vi. 42","banana","food","rightpredicate1","brown",0,"color"
"758","vi. 42","desk","furniture","rightpredicate1","round",0,"shape"
"759","vi. 42","TV","furniture","rightpredicate1","long",0,"size"
"760","vi. 42","TV","furniture","rightpredicate1","small",0.96,"size"
"761","vi. 42","fan","furniture","rightpredicate1","fresh",0,"age"
"762","vi. 42","TV","furniture","rightpredicate1","square",0,"shape"
"763","vi. 42","desk","furniture","rightpredicate1","square",0,"shape"
"764","vi. 42","banana","food","rightpredicate1","short",1,"size"
"765","vi. 42","banana","food","rightpredicate1","good",1,"quality"
"766","vi. 42","desk","furniture","rightpredicate1","square",1,"shape"
"767","vi. 42","chair","furniture","rightpredicate1","plastic",1,"material"
"768","vi. 42","cheese","food","rightpredicate1","soft",0,"texture"
"769","vi. 42","fan","furniture","rightpredicate1","purple",0,"color"
"770","vi. 42","chair","furniture","rightpredicate1","brown",0,"color"
"771","vi. 42","fan","furniture","rightpredicate1","smooth",0.99,"texture"
"772","vi. 42","fan","furniture","rightpredicate1","old",1,"age"
"773","vi. 42","couch","furniture","rightpredicate1","old",0,"age"
"774","vi. 42","banana","food","rightpredicate1","hard",1,"texture"
"775","vi. 42","couch","furniture","rightpredicate1","fresh",1,"age"
"776","vi. 42","apple","food","rightpredicate1","round",0,"shape"
"777","vi. 42","fan","furniture","rightpredicate1","green",0,"color"
"778","vi. 42","couch","furniture","rightpredicate1","long",0,"size"
"779","vi. 42","TV","furniture","rightpredicate1","brown",0,"color"
"780","vi. 42","desk","furniture","rightpredicate1","hard",0,"texture"
"781","vi. 43","tomato","food","rightpredicate1","plastic",0,"material"
"782","vi. 43","fan","furniture","rightpredicate1","rotten",1,"age"
"783","vi. 43","tomato","food","rightpredicate1","purple",1,"color"
"784","vi. 43","desk","furniture","rightpredicate1","good",1,"quality"
"785","vi. 43","carrot","food","rightpredicate1","good",1,"quality"
"786","vi. 43","tomato","food","rightpredicate1","short",1,"size"
"787","vi. 43","TV","furniture","rightpredicate1","new",0,"age"
"788","vi. 43","carrot","food","rightpredicate1","blue",0,"color"
"789","vi. 43","couch","furniture","rightpredicate1","old",1,"age"
"790","vi. 43","cheese","food","rightpredicate1","soft",1,"texture"
"791","vi. 43","apple","food","rightpredicate1","rotten",1,"age"
"792","vi. 43","TV","furniture","rightpredicate1","smooth",1,"texture"
"793","vi. 43","cheese","food","rightpredicate1","green",1,"color"
"794","vi. 43","desk","furniture","rightpredicate1","hard",1,"texture"
"795","vi. 43","couch","furniture","rightpredicate1","purple",1,"color"
"796","vi. 43","carrot","food","rightpredicate1","rotten",1,"age"
"797","vi. 43","apple","food","rightpredicate1","small",0,"size"
"798","vi. 43","carrot","food","rightpredicate1","good",1,"quality"
"799","vi. 43","TV","furniture","rightpredicate1","green",0,"color"
"800","vi. 43","desk","furniture","rightpredicate1","fresh",1,"age"
"801","vi. 43","couch","furniture","rightpredicate1","yellow",0,"color"
"802","vi. 43","tomato","food","rightpredicate1","metal",1,"material"
"803","vi. 43","desk","furniture","rightpredicate1","purple",1,"color"
"804","vi. 43","couch","furniture","rightpredicate1","square",0,"shape"
"805","vi. 43","couch","furniture","rightpredicate1","square",1,"shape"
"806","vi. 43","fan","furniture","rightpredicate1","small",0,"size"
"807","vi. 44","tomato","food","rightpredicate1","soft",0.12,"texture"
"808","vi. 44","desk","furniture","rightpredicate1","bad",0.94,"quality"
"809","vi. 44","carrot","food","rightpredicate1","hard",0.95,"texture"
"810","vi. 44","carrot","food","rightpredicate1","plastic",0.9,"material"
"811","vi. 44","chair","furniture","rightpredicate1","red",0.03,"color"
"812","vi. 44","tomato","food","rightpredicate1","small",0.01,"size"
"813","vi. 44","carrot","food","rightpredicate1","huge",0.08,"size"
"814","vi. 44","banana","food","rightpredicate1","smooth",0.94,"texture"
"815","vi. 44","TV","furniture","rightpredicate1","good",0.95,"quality"
"816","vi. 44","tomato","food","rightpredicate1","green",0.97,"color"
"817","vi. 44","TV","furniture","rightpredicate1","new",0.0600000000000001,"age"
"818","vi. 44","tomato","food","rightpredicate1","small",0.03,"size"
"819","vi. 44","TV","furniture","rightpredicate1","wooden",0.97,"material"
"820","vi. 44","fan","furniture","rightpredicate1","blue",0.91,"color"
"821","vi. 44","carrot","food","rightpredicate1","new",0.0600000000000001,"age"
"822","vi. 44","apple","food","rightpredicate1","small",0.09,"size"
"823","vi. 44","chair","furniture","rightpredicate1","short",0.94,"size"
"824","vi. 44","carrot","food","rightpredicate1","good",0.11,"quality"
"825","vi. 44","chair","furniture","rightpredicate1","small",0.87,"size"
"826","vi. 44","cheese","food","rightpredicate1","huge",0.5,"size"
"827","vi. 44","couch","furniture","rightpredicate1","short",0.0700000000000001,"size"
"828","vi. 44","TV","furniture","rightpredicate1","round",0.45,"shape"
"829","vi. 44","tomato","food","rightpredicate1","fresh",0.51,"age"
"830","vi. 44","banana","food","rightpredicate1","huge",0.14,"size"
"831","vi. 44","cheese","food","rightpredicate1","fresh",0.78,"age"
"832","vi. 44","couch","furniture","rightpredicate1","bad",0.76,"quality"
"833","vi. 46","TV","furniture","rightpredicate1","red",0.05,"color"
"834","vi. 46","carrot","food","rightpredicate1","old",0.02,"age"
"835","vi. 46","chair","furniture","rightpredicate1","rotten",0.95,"age"
"836","vi. 46","chair","furniture","rightpredicate1","green",0.5,"color"
"837","vi. 46","apple","food","rightpredicate1","fresh",0.51,"age"
"838","vi. 46","apple","food","rightpredicate1","good",0.49,"quality"
"839","vi. 46","desk","furniture","rightpredicate1","metal",0.0700000000000001,"material"
"840","vi. 46","TV","furniture","rightpredicate1","rotten",0.51,"age"
"841","vi. 46","carrot","food","rightpredicate1","hard",0.04,"texture"
"842","vi. 46","apple","food","rightpredicate1","metal",0.48,"material"
"843","vi. 46","chair","furniture","rightpredicate1","square",0.51,"shape"
"844","vi. 46","TV","furniture","rightpredicate1","round",0.97,"shape"
"845","vi. 46","tomato","food","rightpredicate1","green",0.04,"color"
"846","vi. 46","fan","furniture","rightpredicate1","big",0.03,"size"
"847","vi. 46","apple","food","rightpredicate1","metal",0.49,"material"
"848","vi. 46","fan","furniture","rightpredicate1","short",0.48,"size"
"849","vi. 46","couch","furniture","rightpredicate1","purple",0.91,"color"
"850","vi. 46","TV","furniture","rightpredicate1","yellow",0.5,"color"
"851","vi. 46","banana","food","rightpredicate1","metal",0.48,"material"
"852","vi. 46","banana","food","rightpredicate1","blue",0.51,"color"
"853","vi. 46","tomato","food","rightpredicate1","yellow",0.48,"color"
"854","vi. 46","apple","food","rightpredicate1","rotten",0.03,"age"
"855","vi. 46","carrot","food","rightpredicate1","new",0.01,"age"
"856","vi. 46","banana","food","rightpredicate1","purple",0.95,"color"
"857","vi. 46","carrot","food","rightpredicate1","big",0.49,"size"
"858","vi. 46","cheese","food","rightpredicate1","round",0.48,"shape"
"859","vi. 48","cheese","food","rightpredicate1","short",1,"size"
"860","vi. 48","chair","furniture","rightpredicate1","purple",0,"color"
"861","vi. 48","tomato","food","rightpredicate1","bad",1,"quality"
"862","vi. 48","carrot","food","rightpredicate1","plastic",0,"material"
"863","vi. 48","desk","furniture","rightpredicate1","huge",1,"size"
"864","vi. 48","desk","furniture","rightpredicate1","fresh",1,"age"
"865","vi. 48","cheese","food","rightpredicate1","smooth",1,"texture"
"866","vi. 48","chair","furniture","rightpredicate1","yellow",0,"color"
"867","vi. 48","desk","furniture","rightpredicate1","hard",1,"texture"
"868","vi. 48","fan","furniture","rightpredicate1","metal",0,"material"
"869","vi. 48","desk","furniture","rightpredicate1","blue",1,"color"
"870","vi. 48","desk","furniture","rightpredicate1","old",1,"age"
"871","vi. 48","desk","furniture","rightpredicate1","rotten",1,"age"
"872","vi. 48","TV","furniture","rightpredicate1","long",1,"size"
"873","vi. 48","carrot","food","rightpredicate1","soft",0,"texture"
"874","vi. 48","carrot","food","rightpredicate1","old",1,"age"
"875","vi. 48","chair","furniture","rightpredicate1","square",0,"shape"
"876","vi. 48","apple","food","rightpredicate1","purple",1,"color"
"877","vi. 48","apple","food","rightpredicate1","good",0.4,"quality"
"878","vi. 48","desk","furniture","rightpredicate1","plastic",0,"material"
"879","vi. 48","apple","food","rightpredicate1","good",1,"quality"
"880","vi. 48","banana","food","rightpredicate1","purple",0,"color"
